word.1	word.2	word.3	word.4	word.5	word.6	word.7	word.8	word.9	word.10	word.11	word.12	word.13	word.14	word.15	word.16	word.17	word.18	word.19	word.20	word.21	word.22	word.23	word.24	word.25	word.26	word.27	word.28	word.29	word.30	word.31	word.32	word.33	word.34	word.35	word.36	word.37	word.38	word.39	word.40	word.41	word.42	word.43	word.44	word.45	word.46	word.47	word.48	word.49	word.50	word.51	word.52	word.53	word.54	word.55	word.56	word.57	word.58	word.59	word.60	word.61	word.62	word.63	word.64	word.65	word.66	word.67	word.68	word.69	word.70	word.71	word.72	word.73	word.74	word.75	word.76	word.77	word.78	word.79	word.80	word.81	word.82	word.83	word.84	word.85	word.86	word.87	word.88	word.89	word.90	
0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.0011616 0.0013403 0.0001787 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0001787 0.0000000 0.0000000 0.0000000 0.0000894 0.0000000 0.0000894 0.0001787 0.0000000 0.0000000 0.0001787 0.0001787 0.0001787 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0001787 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000894 0.0001787 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000894 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0001787 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0001787 0.0000894 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0001787 0.0000000 0.0000000 0.0000000 0.0002681 0.0003574 0.0000894 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
13.3939874 15.4546008 2.0606134 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 2.0606134 0.0000000 0.0000000 0.0000000 1.0303067 0.0000000 1.0303067 2.0606134 0.0000000 0.0000000 2.0606134 2.0606134 2.0606134 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 2.0606134 0.0000000 0.0027122 0.0027122 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 1.0303067 2.0606134 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 1.0303067 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 2.0606134 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 2.0606134 1.0303067 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 2.0606134 0.0000000 0.0000000 0.0000000 3.0909202 4.1212269 1.0303067 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.0011609 0.0013414 0.0001786 0.0000000 0.0000000 0.0000000 0.0000000 0.0000019 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0001786 0.0000000 0.0000000 0.0000000 0.0000893 0.0000000 0.0000893 0.0001786 0.0000000 0.0000000 0.0001805 0.0001786 0.0001786 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0001786 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000893 0.0001786 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000893 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0001786 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0001786 0.0000893 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0001786 0.0000000 0.0000000 0.0000000 0.0002679 0.0003572 0.0000893 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.0000000 0.6533924 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6533924 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6533924 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.0012496 0.0013406 0.0001785 0.0000000 0.0000000 0.0000000 0.0000000 0.0000019 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0001785 0.0000000 0.0000000 0.0000000 0.0000892 0.0000000 0.0001786 0.0001785 0.0000000 0.0000000 0.0001804 0.0001785 0.0001785 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0001785 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000892 0.0001785 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000892 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0001785 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0001785 0.0000892 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0001785 0.0000000 0.0000000 0.0000000 0.0002677 0.0003570 0.0000892 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
0.0000000 0.6530054 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6530054 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6530054 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000
24.5431225 30.7115287 4.0948705 0.0000000 2.0611595 1.0305797 0.0000000 1.0305797 0.0000000 0.0000000 1.0305797 0.0000000 3.0917392 1.0305797 3.0642908 0.0000000 2.0611595 1.0305797 1.0168555 0.0000000 2.0350590 2.0337110 0.0000000 0.0000000 2.0337110 2.0337110 2.0337110 3.0917392 0.0000000 0.0000000 0.0000000 0.0000000 2.0337110 0.0000000 0.0080358 0.0080358 1.0305797 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 1.0168555 2.0337110 0.0000000 0.0000000 1.0305797 0.0000000 0.0000000 1.0168555 1.0305797 1.0305797 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 2.0337110 0.0000000 2.0611595 0.0000000 0.0000000 0.0000000 0.0000000 2.0337110 1.0168555 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 3.0642908 0.0000000 0.0000000 0.0000000 4.0811463 5.0980018 1.0168555 2.0611595 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 1.0305797 1.0305797 0.0000000 0.0000000 0.0000000 0.0000000
13.7246290 16.9722231 3.2677688 0.0000000 1.9606613 0.0000000 0.0000000 1.2869328 1.3071075 0.6535538 0.6535538 0.0000000 2.6142151 0.0000000 0.0000000 0.0000000 0.0000000 1.9606613 0.0000000 0.6535538 1.3071075 0.6535538 0.0000000 0.6535538 1.9404866 0.6535538 0.6535538 0.0000000 1.3071075 0.0000000 0.6535538 0.0000000 0.6535538 1.3071075 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6535538 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6535538 1.3071075 0.6535538 0.6535538 0.6535538 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6535538 1.3071075 0.6535538 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 1.3071075 0.6535538 0.0000000 0.0000000 0.6535538 0.0000000 0.6535538 0.6535538 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 0.6535538 0.0000000 0.0000000 0.0000000 0.0000000
78.6918290 95.0431233 17.3357718 0.8692606 9.5535477 0.8496237 0.0000000 5.9997431 5.2362003 2.6181001 3.4677238 0.0000000 13.0212715 1.7188842 3.3956475 0.0000000 1.6992473 8.7039240 0.8383817 2.6181001 6.9140678 5.1641240 0.0000000 2.6181001 9.4449828 5.1641240 4.2948634 3.4181316 5.2362003 0.0000000 2.6181001 0.0000000 4.2948634 5.2362003 0.0052347 0.0052347 2.5881448 0.8692606 0.0000000 0.0000000 0.0000000 0.0000000 3.4564818 1.6767633 0.0000000 0.0000000 0.8496237 0.0000000 0.0000000 3.4564818 6.0858239 4.3369844 2.6181001 2.6181001 0.0000000 0.0000000 0.0000000 2.5460239 0.0000000 4.3173474 5.2362003 2.6181001 0.0000000 0.0000000 1.6767633 0.8383817 0.0000000 0.0000000 0.0000000 0.0000000 0.0000000 2.5263870 5.2362003 2.6181001 0.0000000 3.3647686 6.8212504 0.8383817 4.3173474 2.6181001 0.0000000 0.0000000 0.0000000 0.0000000 0.8496237 3.4677238 0.0000000 0.0000000 0.0000000 0.0000000
